
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
493.70000	2505.34945	2509.60332	17.37236	15.60222
139.57000	60726.24069	60705.70835	22.65162	20.99715
105.66000	101.44963	101.43412	26.88375	25.05906
139.57000	4940.10735	4932.39681	20.49432	18.70387
105.66000	2732.92942	2732.37228	19.63822	18.03507
105.66000	89.13020	89.12581	30.23138	28.31277
105.66000	1511.30816	1510.74515	18.59384	17.03698
493.70000	7292.28137	7284.34692	18.70260	17.00899
493.70000	500.85033	500.92287	25.82913	24.06853
105.66000	118.71949	118.73667	23.47815	21.70291
105.66000	10195.32681	10177.40847	21.64969	20.13968
139.57000	1339.59936	1340.09533	17.66794	16.16789
938.27000	40296.81341	40882.94460	20.75230	19.22342
938.27000	1236.62339	1235.67873	20.99867	19.38939
139.57000	32465.19455	32041.02383	22.31296	20.53850
938.27000	60686.48319	61872.37579	21.26678	19.55923
493.70000	1639.42864	1638.52231	16.47402	14.94328
493.70000	19277.40564	19305.84658	20.68472	19.13419
105.66000	2742.64222	2741.76721	19.45015	17.88776
938.27000	4861.47278	4864.83904	16.78417	15.00488
493.70000	766.67038	766.77503	19.63104	18.02874
493.70000	3624.32777	3616.52314	17.55611	15.85866
139.57000	1740.25969	1738.94613	18.05644	16.48733
493.70000	408.78350	408.79804	30.78177	28.87016
493.70000	22666.94785	22790.57483	20.57225	19.02930
105.66000	114.41641	114.42042	23.47858	21.66032
139.57000	5452.40798	5458.42787	20.89359	19.28678
105.66000	294.34728	294.36848	16.71099	15.20429
105.66000	620.29189	620.12928	16.95081	15.37008
493.70000	46789.55662	47708.74162	21.43427	19.80018
139.57000	1543.91018	1545.06725	18.76892	17.18323
493.70000	19662.18933	19511.68915	20.96234	18.99674
938.27000	16612.51533	16528.66203	18.91328	17.48842
938.27000	12552.73518	12630.33779	18.81929	17.02219
493.70000	10769.68579	10771.59717	19.42026	17.71986
139.57000	197.14211	197.15106	20.31163	18.69366
105.66000	692.73123	692.67217	17.25441	15.46547
105.66000	170.37605	170.36805	19.45332	17.69962
105.66000	31377.03980	31699.08492	22.77634	20.82309
105.66000	678.48246	678.53742	17.05461	15.54714
493.70000	4453.54585	4455.21655	17.49834	15.98062
493.70000	65651.89211	65464.27826	22.01792	20.35774
938.27000	2382.83179	2385.26586	17.06105	15.55629
105.66000	129.89844	129.91034	21.97937	20.20234
493.70000	799.11376	799.37418	19.62428	17.86418
105.66000	1523.06873	1522.31713	18.84675	17.10210
139.57000	90254.12853	88196.97968	22.59597	20.86586
493.70000	22082.19849	21991.13158	20.65694	18.96277
493.70000	27129.71946	27025.09430	21.42339	19.41826
139.57000	3580.77614	3574.85885	19.89874	18.37088
139.57000	16701.33508	16786.11335	21.87588	20.16890
139.57000	116.01841	116.02209	30.32589	28.56656
139.57000	65600.26518	66076.34317	22.93864	21.06614
493.70000	964.90124	964.98129	17.81345	16.09731
938.27000	65494.14751	64271.69722	21.51135	19.83907
105.66000	513.07229	513.09147	16.87615	15.31042
493.70000	486.72965	486.68521	26.47065	24.78995
938.27000	26645.90573	26587.74279	20.03369	18.44040
938.27000	24402.34602	24202.82104	20.21163	18.31632
105.66000	1890.12332	1890.21465	19.39112	17.80240
493.70000	93302.81846	90885.70132	22.25805	20.56982
139.57000	112.75104	112.75902	31.63375	30.03070
139.57000	206.74545	206.76273	20.43233	18.59141
938.27000	891.39384	891.74305	26.67688	25.07877
105.66000	229.65498	229.64870	17.14522	15.71046
493.70000	1839.22691	1839.43345	16.47972	14.87534
139.57000	81271.21423	83316.44241	22.41708	20.87395
493.70000	7680.38985	7701.50355	19.32860	17.51376
493.70000	3289.85328	3287.63503	17.20953	15.39243
938.27000	926.97027	926.68135	26.67382	24.80034
938.27000	14684.03153	14708.21363	18.74104	16.74869
938.27000	1705.01395	1705.92213	18.52963	16.95954
139.57000	157.76358	157.77411	22.92407	21.30674
938.27000	2278.13918	2279.64193	16.99083	15.59800
105.66000	28836.14176	29398.22060	22.14633	20.57827
105.66000	26943.00330	27188.85196	22.53969	20.95614
493.70000	85918.88899	85944.37700	22.53409	20.64374
493.70000	22646.52310	22471.48921	20.88251	19.16746
938.27000	3972.73705	3977.60406	16.55132	15.00470
938.27000	53698.26823	53678.16724	21.01303	19.35261
938.27000	34004.29601	33748.50012	20.50446	18.89061
105.66000	8002.46457	8012.46637	21.50512	19.91722
493.70000	44098.71435	43484.97358	21.58897	19.91018
493.70000	4776.12966	4772.35099	17.52622	15.92958
105.66000	25174.60588	24952.98305	22.27727	20.35880
493.70000	530.60938	530.80539	24.44418	22.78813
493.70000	24188.06879	23902.70957	21.03805	19.26390
938.27000	1061.38160	1061.91774	23.72832	21.93418
139.57000	94414.66192	94256.86730	22.78880	21.13901
105.66000	151.28054	151.27117	20.80003	19.09706
139.57000	59401.53888	55770.15490	22.65500	20.86304
139.57000	233.79061	233.78961	18.84823	17.17408
139.57000	274.43276	274.45452	18.08400	16.55280
493.70000	11304.82265	11315.27853	19.79652	18.09685
938.27000	24380.71001	24681.48032	20.19516	18.55216
105.66000	5568.19283	5560.34870	21.64768	19.75301
139.57000	1164.47614	1164.89933	17.19242	15.60504
493.70000	2221.99547	2224.04262	16.91480	15.31147
139.57000	38968.56235	39236.48638	22.17600	20.46211
105.66000	693.84120	693.92840	17.32474	15.59853
938.27000	16325.45170	16450.29551	19.25130	17.62886
493.70000	992.87559	993.07937	18.49204	16.73778
105.66000	1476.60316	1477.16911	18.61232	17.09048
105.66000	399.64352	399.64691	16.94099	15.38557
105.66000	23609.17111	23802.28235	22.37516	20.65360
139.57000	429.75815	429.78489	16.52365	14.92498
105.66000	84.61664	84.63295	32.56757	30.60851
105.66000	301.75498	301.74462	16.16905	14.74264
139.57000	149.96659	149.94659	24.52085	22.83037
938.27000	812.97606	812.76453	28.68782	26.93258
139.57000	48397.26183	48856.50629	22.64539	20.91109
493.70000	430.72282	430.78062	28.44199	26.66541
139.57000	234.64680	234.64031	18.91623	17.30432
938.27000	12171.67374	12160.28474	18.42720	16.75995
105.66000	91895.79154	87914.65088	22.52575	20.81869
938.27000	39506.81113	39860.93779	20.71502	19.20442
493.70000	1251.34627	1251.30029	17.15778	15.36515
938.27000	4140.42443	4136.75591	16.51383	15.02688
493.70000	758.47871	758.41919	19.27717	17.60634
105.66000	279.42662	279.40366	16.85957	15.25427
105.66000	300.29690	300.35926	16.65492	14.95437
105.66000	92.79993	92.78237	28.03638	26.36480
105.66000	95692.42742	93794.65204	22.78225	20.88363
938.27000	55729.52911	55959.43498	20.86339	19.49517
139.57000	70866.38718	73831.20657	22.06839	20.69936
938.27000	5813.77680	5806.64510	16.96897	15.41866
139.57000	17434.13981	17461.51816	22.72618	20.79246
105.66000	73.66415	73.66362	32.25172	30.39837
139.57000	149.06611	149.07984	24.84039	23.18184
938.27000	1434.54713	1435.92257	20.13792	18.47173
105.66000	23095.26915	23028.85879	22.59808	20.69478
105.66000	2905.58862	2902.80203	19.83918	18.14349
938.27000	1188.81456	1188.26324	22.24855	20.48376
493.70000	8620.82448	8636.00377	18.39795	16.98770
493.70000	4951.07687	4950.14876	17.41270	15.93733
493.70000	1711.60949	1711.11792	16.54435	15.09763
938.27000	10286.25099	10308.66450	18.04271	16.34389
105.66000	524.62589	524.58405	17.38398	15.61648
139.57000	979.62664	979.82989	17.39401	15.82962
938.27000	6809.70840	6788.34972	17.14691	15.65186
139.57000	863.87471	864.30758	16.64710	15.15325
493.70000	2616.39867	2614.51658	17.01153	15.35811
938.27000	11593.44669	11573.26296	18.32889	16.71173
105.66000	16975.62755	17127.98520	21.92330	20.25126
105.66000	1042.63778	1042.50317	17.86499	16.38296
105.66000	6291.75908	6315.76169	21.24038	19.40717
139.57000	737.10324	736.76333	16.82747	15.27891
139.57000	11863.58865	11844.74434	21.85593	19.88166
493.70000	3168.42655	3171.43486	16.91100	15.35970
493.70000	67663.03878	68336.71638	22.17790	20.45578
938.27000	34279.76895	34481.01234	20.37478	18.76512
105.66000	28572.70934	28557.15922	22.19004	20.47214
493.70000	29512.83640	29582.51458	21.32381	19.70760
938.27000	64784.35996	63912.02881	21.17449	19.63526
139.57000	9659.89730	9638.28151	21.70830	19.94837
105.66000	48.96549	48.96912	32.38551	30.49781
105.66000	1981.41481	1980.83458	19.17559	17.69363
938.27000	1963.26738	1963.12818	17.90934	16.08570
493.70000	35837.48475	36004.86288	21.57419	20.06224
139.57000	187.00568	187.00315	21.25876	19.46085
139.57000	23794.94728	23859.80789	22.27199	20.40632
139.57000	2784.83285	2779.17255	19.12997	17.25997
105.66000	686.66207	686.67475	17.05535	15.41091
938.27000	932.98080	932.93723	26.38933	24.58544
938.27000	2402.20442	2401.15640	16.64868	15.10696
105.66000	942.68918	942.48503	17.64587	16.05718
105.66000	25924.55030	25715.14881	22.18360	20.70165
105.66000	86.92926	86.92801	31.46827	29.61710
105.66000	369.95767	369.93461	16.53094	14.72170
105.66000	38827.60676	38649.20754	22.43409	20.62949
105.66000	8046.23678	8034.39195	21.42603	19.67451
139.57000	214.10945	214.09922	19.28235	17.75242
493.70000	678.71809	678.82440	20.57943	19.10093
139.57000	57733.24157	58640.96710	22.38034	20.69602
938.27000	1622.81162	1622.77352	18.67040	16.88456
493.70000	823.19935	823.14810	19.01529	17.12462
105.66000	69095.21916	67257.67424	22.84593	21.09149
139.57000	2529.24667	2527.49003	19.26355	17.66530
938.27000	35723.94026	35569.73126	20.79158	19.25950
139.57000	809.62640	809.21432	16.90740	15.28630
105.66000	46875.50073	46523.33038	22.57886	21.11472
938.27000	37701.92473	38148.36116	20.50372	18.84942
938.27000	76718.35350	77580.22584	21.29846	19.64899
493.70000	3531.55289	3530.66025	17.62052	15.69709
139.57000	23838.56812	24021.50000	22.12721	20.33046
938.27000	1267.62444	1267.72147	21.28769	19.39485
105.66000	60.15271	60.15305	32.41709	30.57173
493.70000	3389.13827	3381.07580	17.38049	15.67157
938.27000	1987.45904	1985.57721	17.45378	15.75446
105.66000	29262.71348	29293.11097	21.93829	20.40174
493.70000	75100.40033	76463.95611	22.28593	20.47250
938.27000	8414.25828	8420.39777	17.65146	15.93381
139.57000	83314.29790	83378.55522	22.03883	20.39118
105.66000	784.35339	784.83697	17.08471	15.70906
938.27000	1168.74205	1168.22695	22.57601	20.79493
938.27000	1995.17551	1995.06094	17.20446	15.74830
938.27000	3505.43438	3506.11422	16.17982	14.61962
493.70000	518.85086	518.75091	24.48526	22.69098
493.70000	45444.70113	46636.07698	21.75170	19.86635
938.27000	7068.96095	7064.74940	17.47986	15.87291
493.70000	708.64089	708.60112	20.07952	18.39869
493.70000	422.66801	422.73203	28.86777	27.18971
938.27000	22275.15924	22303.55461	19.58172	18.03402
938.27000	27318.40719	27148.98851	20.11089	18.36050
938.27000	783.75788	784.09009	30.40023	28.48842
105.66000	31841.33617	31848.02471	22.66165	20.99557
938.27000	1598.14400	1598.22274	18.15581	16.58818
938.27000	771.21521	771.21692	31.64631	29.70194
493.70000	394.20749	394.22545	31.90862	29.97280
139.57000	216.93892	216.94092	20.04077	18.17464
493.70000	475.87943	475.76479	27.33709	25.25248
105.66000	7175.94910	7167.94787	21.30438	19.47299
105.66000	21481.72267	21470.27552	22.06787	20.41758
938.27000	51882.89904	52193.32938	20.85801	19.29858
139.57000	901.85060	901.81595	17.14300	15.62440
938.27000	4197.09791	4190.79315	16.42175	14.93466
938.27000	1271.29147	1271.34545	21.32634	19.45891
493.70000	520.55169	520.55732	24.36804	22.65648
105.66000	330.00286	330.02325	16.42291	14.98429
139.57000	968.62504	969.01521	17.11934	15.62862
139.57000	1262.73094	1263.21400	17.61704	15.89350
938.27000	2989.48461	2987.33671	16.13357	14.74035
105.66000	26453.11042	26681.84230	22.15023	20.44539
938.27000	14062.64162	14003.84272	18.79933	17.04050
105.66000	4602.92240	4622.81024	20.68704	18.84203
105.66000	37806.92609	37908.47370	22.44813	20.68546
105.66000	30665.13774	30652.09288	22.25900	20.53938
105.66000	1683.66837	1684.27400	18.53196	16.98858
493.70000	8997.29017	8981.32872	19.59989	17.69222
139.57000	791.37836	791.19248	17.04743	15.40405
938.27000	8282.82925	8309.23087	17.59454	15.85725
105.66000	9222.97925	9263.67623	21.36277	19.80546
105.66000	109.04932	109.02764	25.81170	23.94181
139.57000	81871.28407	81521.47050	22.40737	20.64726
139.57000	135.43926	135.44723	27.04025	25.16941
105.66000	2856.94628	2857.56732	19.98533	18.27373
105.66000	223.20583	223.19119	17.70711	16.12142
105.66000	1062.02544	1061.94083	17.91346	16.24797
493.70000	36033.39937	35767.55531	21.68866	19.99395
493.70000	7438.53694	7451.95310	18.83672	17.09136
139.57000	3407.49382	3404.49521	19.89567	17.98720
493.70000	74484.43053	73744.79095	22.23345	20.55803
938.27000	3910.82679	3914.68961	16.47508	15.03410
938.27000	2796.12983	2795.87205	16.52767	15.00066
139.57000	21125.23095	21098.06323	21.98138	20.02158
493.70000	401.20969	401.29324	31.41716	29.77128
105.66000	93.43702	93.44599	28.27820	26.45210
139.57000	661.25811	661.10586	16.57424	15.02019
139.57000	2961.45631	2961.62164	19.74234	17.89832
938.27000	12234.31438	12214.54626	18.64305	17.01709
493.70000	1437.90526	1437.93887	16.59768	15.02899
938.27000	1687.11816	1685.32436	17.92613	16.39158
139.57000	625.57300	625.57435	16.76822	15.23086
938.27000	1113.47285	1113.75858	22.85818	21.03570
105.66000	10917.08281	10938.72228	21.51758	19.95259
938.27000	45183.75858	46161.35184	21.29677	19.63298
105.66000	113.29292	113.29932	23.94924	22.24218
139.57000	25839.65884	25964.14343	21.98085	20.34190
105.66000	35550.50093	34991.09633	22.14168	20.25848
938.27000	16197.98311	16240.57931	19.05689	17.34832
139.57000	271.83909	271.81367	18.25497	16.59152
938.27000	57421.07600	59102.17075	21.31209	19.74069
938.27000	11495.07886	11488.78699	18.16383	16.61493
139.57000	444.89272	444.88304	16.74531	15.28278
139.57000	171.57059	171.57417	22.32004	20.65923
493.70000	6554.78112	6527.03809	18.56955	16.81698
938.27000	16268.66893	16185.00723	18.92151	17.09330
139.57000	388.76721	388.74946	16.83422	15.25674
493.70000	25697.06026	25244.58662	21.05717	19.48003
105.66000	3727.05892	3727.94257	20.77617	19.09354
105.66000	153.42592	153.43117	19.91046	18.38302
938.27000	6994.59464	7014.49990	17.43181	15.69867
493.70000	15843.44283	15909.89574	20.15936	18.48334
938.27000	79057.56724	76051.51139	21.55718	19.73946
139.57000	184.12331	184.12385	21.38168	19.73470
105.66000	94.02972	94.03217	28.25983	26.45104
938.27000	5372.02732	5366.57017	17.01501	15.41760
139.57000	163.20749	163.18532	22.49174	20.86058
105.66000	5613.68266	5600.77966	21.21156	19.47933
105.66000	11447.58575	11407.86931	21.88539	20.08107
139.57000	2698.32704	2701.15536	19.47465	17.57747
493.70000	1048.53051	1048.40343	17.45156	15.94402
139.57000	3687.14740	3688.97442	19.76980	18.21530
938.27000	2036.96545	2038.46922	17.29411	15.79829
105.66000	15210.19501	15244.88428	21.64082	20.06646
938.27000	4251.45833	4246.43715	16.32956	14.94574
105.66000	5664.67104	5685.38393	21.22623	19.49235
139.57000	1126.82273	1126.97586	17.57490	16.00650
105.66000	118.65383	118.65083	23.75768	21.93594
139.57000	6640.61763	6644.39336	20.37013	18.69912
493.70000	469.30826	469.37991	26.51838	24.75422
493.70000	8903.52208	8911.23814	19.28024	17.61918
938.27000	42496.17617	41963.94327	20.90394	19.14616
139.57000	261.43779	261.45398	18.35539	16.61387
105.66000	12691.86542	12705.91109	21.73618	20.10448
493.70000	39896.39167	40644.47025	21.34788	19.75090
139.57000	2841.61760	2839.36323	19.02996	17.33125
938.27000	896.64830	896.70122	27.10393	25.41053
139.57000	7934.65419	7961.39397	21.17143	19.52826
139.57000	228.31955	228.30137	19.81521	18.16144
493.70000	13519.70304	13489.98841	19.87096	18.00498
105.66000	60.98920	60.99700	32.54159	30.66554
938.27000	5874.18021	5883.55800	17.13149	15.43274
139.57000	2734.02371	2733.97639	19.21265	17.63045
493.70000	20714.77655	20881.91772	20.57120	19.03070
493.70000	832.27451	832.55204	19.16070	17.60493
105.66000	1276.75316	1277.31204	17.83478	16.61845
105.66000	5573.22866	5580.61872	21.62308	19.70443
493.70000	55391.70379	54419.74438	21.61093	19.96826
938.27000	856.53437	856.38628	26.99284	25.36706
105.66000	148.30476	148.30399	20.28650	18.50165
493.70000	1051.92385	1051.93731	17.48789	15.97306
938.27000	46131.54792	45722.45320	21.42159	19.55659
105.66000	106.53798	106.54403	25.77136	23.92667
105.66000	78.98106	78.98073	31.70746	30.19702
139.57000	185.93166	185.94257	21.30353	19.68102
493.70000	14699.37750	14751.67778	20.57912	18.86456
938.27000	2051.58172	2050.53043	17.22431	15.73704
