
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	50000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.57000	118.89915	118.88151	29.16376	27.21928
493.70000	802.98536	803.12486	19.28108	17.62622
493.70000	842.50518	842.05071	18.27535	16.77702
493.70000	2388.70383	2388.08279	16.73380	15.16029
139.57000	670.93158	671.21495	16.13684	14.62472
139.57000	86039.50338	85157.23664	22.75627	20.97286
938.27000	1925.81185	1923.97030	17.83415	16.16877
105.66000	4880.55587	4882.41909	20.42515	18.78888
139.57000	12484.30313	12476.44535	21.58802	20.11715
493.70000	584.93502	585.01198	22.88722	21.02514
938.27000	26480.46991	26920.80958	20.26401	18.41981
493.70000	1461.12681	1461.22120	16.58564	15.12368
105.66000	34394.39473	34311.39052	22.41772	20.59605
938.27000	38110.80144	38232.18319	20.95125	19.14898
938.27000	1568.20341	1568.26268	18.82130	17.19678
938.27000	27245.52200	27028.38361	19.79620	18.23976
105.66000	807.67826	807.94691	16.97710	15.65414
105.66000	80.24494	80.23981	32.21328	30.66096
938.27000	1770.10231	1769.67167	18.12793	16.45530
139.57000	21241.53977	21390.35610	21.90799	20.15130
139.57000	88935.75429	86828.31398	22.37970	20.75357
493.70000	2526.72657	2526.28053	16.92409	15.39102
139.57000	508.52063	508.42312	16.69789	14.95613
105.66000	51.12009	51.11755	32.59513	30.63157
105.66000	474.36279	474.39183	16.65924	14.97778
493.70000	415.44050	415.33622	29.92113	28.05581
938.27000	917.54873	917.66553	26.42957	24.49304
493.70000	1321.09948	1320.52747	16.68227	15.23368
938.27000	3288.09259	3286.93623	16.52872	14.90949
938.27000	969.52232	969.36886	25.04388	23.21018
105.66000	559.82831	559.81068	16.55597	14.99450
493.70000	757.57528	757.56680	19.72935	18.00462
493.70000	901.11144	900.70528	17.89550	16.31502
493.70000	19626.88609	19548.49128	20.73118	18.99357
105.66000	474.00404	473.91179	16.50106	15.02987
139.57000	20106.87709	20184.52239	21.96733	20.20656
139.57000	456.42419	456.34106	16.64868	15.00875
139.57000	76065.00807	74791.51182	22.86451	20.99134
938.27000	2885.76520	2885.79306	16.52904	14.94170
105.66000	2864.57024	2866.95468	20.12820	18.39147
493.70000	463.83290	463.69992	27.16982	25.25019
493.70000	13984.34338	13958.28401	20.02493	18.40098
105.66000	632.66082	632.64671	16.58892	15.11576
493.70000	73401.90211	73447.39833	22.27833	20.37974
139.57000	77619.32086	74870.61505	22.88679	20.96917
105.66000	4819.34609	4822.31070	21.36911	19.54674
139.57000	54636.52247	54708.73486	22.59206	20.52125
105.66000	2361.87731	2359.06804	19.70908	18.04035
105.66000	121.99221	122.00640	23.01204	21.17861
938.27000	57421.07600	57801.86212	20.95579	19.48355
139.57000	12015.77897	11999.79313	21.92351	20.15147
105.66000	46918.60172	48721.66104	22.09258	20.57282
139.57000	155.85491	155.84806	23.38702	21.75747
105.66000	21344.33238	21933.08195	22.26238	20.56366
105.66000	266.67747	266.62669	16.94373	15.29493
493.70000	1570.88478	1570.38250	17.12072	15.34808
139.57000	122.18543	122.20537	28.50207	26.58093
139.57000	4719.62304	4718.78491	20.27953	18.56976
139.57000	116.56361	116.56593	30.21364	28.32122
139.57000	695.04010	695.15584	17.05260	15.32256
