
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.57000	2078.58778	2079.94137	18.46184	16.85253
139.57000	1938.50674	1941.11071	18.55709	16.96130
105.66000	53854.88416	52496.63546	22.49734	20.70675
938.27000	8449.22458	8444.52844	17.53118	16.07126
493.70000	2667.79785	2667.13857	16.71067	14.94328
938.27000	25669.08472	25813.69302	20.18597	18.46363
139.57000	12382.37380	12308.00019	21.38548	19.60411
139.57000	29674.92591	29800.92872	22.27410	20.48288
105.66000	968.05906	968.10743	17.60869	15.81096
938.27000	18760.17475	18711.44337	19.33008	17.65562
493.70000	84746.65596	84362.85549	22.17706	20.72048
139.57000	1354.22089	1354.32374	17.68536	16.05349
139.57000	57999.11008	57914.06714	22.13672	20.44838
139.57000	51896.65664	52184.85676	22.53145	20.80707
493.70000	1415.13213	1414.79307	16.57297	15.14462
105.66000	2591.44505	2593.71787	19.33304	17.80416
105.66000	27873.44399	27346.68097	22.25700	20.71238
105.66000	561.13505	560.88500	16.29060	14.83416
139.57000	150.87371	150.86514	23.63550	22.07691
938.27000	19845.10364	19848.84958	19.46388	17.61021
938.27000	779.27996	778.92197	30.46053	28.68026
139.57000	212.83856	212.83209	19.46926	17.91187
105.66000	173.70482	173.69719	19.26334	17.70613
139.57000	111.53207	111.53622	33.05512	30.95611
938.27000	6678.67585	6664.64560	17.22019	15.80480
493.70000	76068.78294	74784.96104	21.83248	20.13739
105.66000	2957.71797	2960.17078	19.87667	18.32389
139.57000	1454.22013	1454.13861	18.15581	16.56512
938.27000	2685.54395	2687.67657	16.37613	15.06085
938.27000	28896.40371	28919.45547	19.84921	18.49602
493.70000	36761.08650	35701.66407	20.94059	19.44325
105.66000	205.29574	205.30126	17.98315	16.45494
938.27000	2459.82595	2461.87051	16.78100	15.15254
938.27000	2564.36968	2559.19650	17.14923	15.31552
139.57000	1471.44795	1472.25192	17.41967	15.97922
493.70000	7235.88557	7234.98954	18.82721	17.15736
938.27000	69985.19812	68718.62104	21.34524	19.69950
139.57000	115.59644	115.59727	30.13507	28.73006
493.70000	547.19871	547.19473	23.40730	21.61685
105.66000	59806.01571	60778.23538	23.09071	21.38330
139.57000	12136.74136	12101.82316	21.74220	20.02950
139.57000	18825.51767	18977.07961	22.34179	20.70147
139.57000	113.51346	113.52205	32.07431	29.91930
105.66000	17528.38872	17458.29531	22.19226	20.41864
139.57000	122.44265	122.43445	28.17577	26.42957
493.70000	1279.55684	1279.11087	16.95197	15.38821
105.66000	115.23626	115.23685	24.10616	22.06670
493.70000	4505.60922	4503.30615	17.96921	16.31133
105.66000	86.52374	86.53242	31.54620	29.52118
139.57000	285.85220	285.86862	17.62601	15.99717
105.66000	297.61182	297.62026	16.56938	15.10432
139.57000	3871.76813	3871.28938	20.79158	18.80366
493.70000	2099.94298	2101.61722	16.82831	15.20658
139.57000	2172.27793	2169.36055	19.19079	17.52784
139.57000	29566.30057	29860.18409	22.71931	20.83066
139.57000	1274.31691	1273.99870	17.52844	15.95123
493.70000	928.53234	928.92907	17.96795	16.37469
105.66000	9056.53076	9071.23051	21.29699	19.66976
139.57000	449.33486	449.37499	16.62788	15.08918
938.27000	3093.32753	3099.29450	16.61130	15.16926
493.70000	5220.12207	5224.61796	18.17292	16.54330
938.27000	31175.73491	31656.44637	20.47162	18.92757
938.27000	2728.74736	2728.85464	16.59409	14.80318
493.70000	905.04670	904.80984	18.31748	16.81539
105.66000	407.35353	407.34645	17.02399	15.23122
493.70000	1039.77139	1039.20962	17.31196	15.76643
139.57000	32287.02816	31793.10594	22.06702	20.51544
493.70000	29808.44720	30083.20994	21.10427	19.47968
938.27000	3151.39247	3149.02621	16.72704	15.07915
139.57000	353.64863	353.63077	17.19548	15.69691
139.57000	262.09367	262.10264	18.15042	16.52587
105.66000	1281.10691	1282.15748	18.17249	16.54611
139.57000	144.58239	144.60465	25.22119	23.34640
493.70000	2047.21852	2049.32559	16.66505	15.00752
105.66000	21759.17515	21695.52724	21.86659	20.18069
139.57000	2292.24161	2289.03121	19.05900	17.52010
105.66000	214.35934	214.36785	18.04292	16.48891
938.27000	2945.38128	2943.60170	16.41626	14.94451
139.57000	548.43596	548.46279	16.59810	14.87658
105.66000	1575.16796	1574.60460	18.42361	16.70363
105.66000	102.92822	102.93890	25.98362	24.11165
105.66000	9920.29815	9930.86637	22.09553	20.28418
105.66000	169.96557	169.96251	19.18477	17.60176
105.66000	5773.28714	5787.32339	21.23679	19.37584
493.70000	21512.85513	21604.91186	20.60795	18.94394
938.27000	74043.94404	78109.54395	21.62551	19.91264
938.27000	17567.36917	17466.45861	18.71116	17.27018
493.70000	1645.30196	1645.78398	16.32513	14.86003
493.70000	1963.74355	1962.95343	16.54140	14.99203
105.66000	27542.91291	27242.90546	22.07029	20.43237
105.66000	5975.24988	5960.59123	21.51621	19.74157
105.66000	224.50646	224.48462	17.50119	15.85795
938.27000	4903.08775	4901.64447	16.97129	15.26923
105.66000	61.71653	61.70296	32.39998	30.57701
493.70000	467.05902	467.02781	27.10572	25.21411
105.66000	21540.87594	21525.38086	22.16005	20.54430
105.66000	14961.81033	14850.39043	22.02732	20.21659
938.27000	1238.04432	1237.02342	21.64536	19.88096
139.57000	226.25795	226.25405	19.37063	17.82563
493.70000	2006.45877	2004.50317	16.71300	15.16240
139.57000	2930.36534	2929.32519	19.39840	17.87069
493.70000	28078.87560	28005.05573	21.28115	19.53107
938.27000	2324.29963	2324.65590	16.95630	15.35547
105.66000	82.41819	82.44646	32.28498	30.49341
493.70000	490.14826	490.05697	26.40137	24.54918
493.70000	13701.17569	13681.01124	19.48183	18.07872
493.70000	429.14247	429.14606	28.61264	26.70994
139.57000	133.49514	133.49409	27.01037	24.81917
