
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.57000	2516.03455	2514.71067	19.32438	17.63890
493.70000	1601.29248	1600.52807	16.53580	15.06419
938.27000	2526.04797	2524.48502	16.60011	14.98499
139.57000	135.65737	135.66463	26.31404	24.43971
139.57000	2034.23763	2040.35511	18.27915	16.54400
139.57000	86515.56701	84976.28212	22.75754	20.87219
938.27000	1489.63000	1490.25788	19.51319	17.81982
938.27000	783.34955	783.29893	30.01669	28.44213
139.57000	119.08588	119.08264	29.57001	27.75678
139.57000	2298.22126	2296.07458	18.87072	17.17619
105.66000	10213.93366	10239.14877	21.96332	20.18562
493.70000	529.15819	529.13668	24.24270	22.43666
938.27000	8793.13273	8798.01947	17.58282	15.87414
938.27000	996.29897	996.15487	23.97447	22.45214
105.66000	184.19095	184.18643	18.18421	16.56952
938.27000	9729.92730	9729.10934	18.10090	16.51830
493.70000	6132.01832	6145.16632	18.26510	16.58606
139.57000	209.57801	209.57709	19.43431	17.78955
139.57000	167.37176	167.37137	22.55975	20.71238
938.27000	13620.81817	13584.97923	18.80092	17.07587
139.57000	2587.34808	2588.78308	18.99438	17.37243
139.57000	28475.66450	28990.93309	22.62237	20.55733
105.66000	62908.48569	62463.67739	22.26534	20.54994
938.27000	60796.68245	60411.01318	20.99360	19.33554
493.70000	569.78632	569.71641	22.79893	21.02742
139.57000	148.57771	148.57115	24.49054	22.65507
105.66000	38437.23908	38862.59289	22.41392	20.78296
493.70000	3874.72201	3863.20537	17.13476	15.75165
493.70000	31077.60082	31150.24698	21.01926	19.45275
105.66000	725.16484	725.03407	17.18460	15.72683
938.27000	1071.43779	1071.27709	23.10655	21.31536
139.57000	3713.42429	3708.94246	20.11184	18.40098
105.66000	62046.71058	61095.38851	22.68900	21.03763
938.27000	96785.05577	94510.55222	21.74135	19.97037
938.27000	920.01685	919.41867	26.33411	24.45326
105.66000	15748.28346	15657.74848	22.15720	20.51773
493.70000	88555.52723	89980.55422	22.02087	20.47672
493.70000	46028.20134	44838.06891	21.69341	19.98814
493.70000	451.67065	451.62246	27.56910	25.85598
493.70000	5367.35297	5368.97221	17.76298	16.15011
938.27000	32081.10174	32252.45160	20.72865	18.97702
105.66000	2117.81885	2116.97862	19.30273	17.81947
105.66000	225.81653	225.82823	17.52358	15.91462
105.66000	200.06156	200.06752	18.04250	16.49666
938.27000	1709.25915	1708.96906	18.64431	17.06408
493.70000	63526.52048	62737.55901	22.19976	20.26341
139.57000	3948.27201	3944.12753	19.86621	18.38373
938.27000	18321.26609	18163.55960	19.29492	17.51165
139.57000	96256.04226	94835.55899	22.79112	20.84562
938.27000	1556.80192	1556.29535	19.00779	17.30502
139.57000	618.05527	618.09317	16.70634	15.27240
139.57000	66511.00997	64643.48065	22.34918	20.65430
938.27000	29813.41171	30466.78860	20.48218	18.72218
105.66000	603.43571	603.38162	16.74827	15.37870
938.27000	1190.16781	1189.55924	21.81041	20.02440
493.70000	4134.24510	4145.00374	17.73869	16.22632
938.27000	2352.55054	2352.91202	17.15789	15.69480
105.66000	4574.00241	4570.03403	20.26781	18.72957
493.70000	567.88727	567.88982	23.05406	21.29899
105.66000	154.24020	154.24325	20.10793	18.50253
139.57000	68812.05817	70513.79289	22.42384	20.67965
493.70000	24253.66341	24729.15620	21.02390	19.16306
139.57000	277.76255	277.77010	17.52992	15.89790
139.57000	74816.51823	72242.78227	22.47749	20.71995
938.27000	6492.61883	6504.51456	17.19886	15.60398
493.70000	45155.76036	44383.78420	21.43933	19.86899
105.66000	1188.91095	1188.20019	17.87502	16.23530
139.57000	9642.37091	9637.78262	21.48179	19.64019
105.66000	147.70116	147.68569	20.58852	18.86544
105.66000	56.07462	56.07483	32.36302	30.46595
139.57000	59675.10863	57764.07423	22.15097	20.53498
493.70000	1214.10162	1214.44485	17.20583	15.57283
139.57000	9486.07765	9507.60181	21.20839	19.52526
139.57000	1554.38582	1554.34161	18.06151	16.60102
139.57000	53346.85601	52886.69938	22.21718	20.64885
493.70000	7958.15615	7967.06067	18.51981	17.08678
139.57000	31642.11144	31374.64689	22.07156	20.25408
938.27000	74856.63175	77191.99670	21.45855	19.73646
139.57000	81495.72239	79031.04883	23.03991	21.09747
938.27000	38837.29496	38494.71260	20.84079	19.17626
105.66000	3095.07170	3094.21796	20.31121	18.63453
493.70000	17591.78291	17752.24916	20.27964	18.84960
493.70000	32667.35519	32680.80351	21.49847	19.76304
105.66000	481.23988	481.10158	16.43453	14.95454
938.27000	27809.48384	27675.44022	19.68828	18.17851
105.66000	2978.83976	2976.83118	19.91120	18.36701
938.27000	787.85505	787.94110	30.72379	28.59490
938.27000	1444.84053	1445.06566	19.79430	17.99424
938.27000	764.83401	764.69537	31.52857	29.65019
493.70000	3463.71508	3459.28542	17.42052	15.87098
493.70000	696.72264	696.61062	20.37520	18.69789
938.27000	8829.82949	8874.03952	17.51355	15.92642
493.70000	19122.22641	19129.51581	20.37024	18.65002
139.57000	93808.74137	97553.66208	22.57422	20.76818
105.66000	80.49227	80.49300	32.37221	30.49746
105.66000	142.15753	142.15231	21.04154	19.30192
938.27000	8555.08428	8550.39567	17.86615	16.40566
105.66000	610.59494	610.80493	17.32326	15.53640
493.70000	6990.79327	6983.24945	18.82426	16.99368
493.70000	401.41784	401.39291	32.08212	29.87741
139.57000	196.68241	196.69410	20.34901	18.78061
105.66000	43194.23522	42581.39535	22.68658	21.00067
493.70000	66741.29978	66539.57518	21.84516	20.17611
105.66000	882.40640	882.56873	17.29570	15.71046
938.27000	7921.47127	7905.79305	18.02085	16.09678
493.70000	524.83349	524.82235	24.83849	22.98560
938.27000	1634.82110	1634.54266	18.07260	16.43558
105.66000	116.70439	116.69893	23.23274	21.59802
938.27000	15549.16039	15438.19391	19.15510	17.63133
105.66000	1460.19726	1461.58676	18.34483	16.84162
493.70000	435.04728	434.90743	28.55973	26.74408
105.66000	318.60095	318.56076	16.05870	14.74070
139.57000	3086.58566	3084.07269	19.65976	17.84112
493.70000	34590.09026	34508.19772	21.27787	19.55254
105.66000	48.23833	48.24030	32.16977	30.25458
493.70000	15314.92362	15399.52994	20.16622	18.49496
105.66000	7448.13141	7414.22879	21.26752	19.57226
105.66000	189.96607	189.96400	18.43174	16.87242
938.27000	5841.56738	5836.15971	17.18408	15.61859
139.57000	140.41272	140.41630	25.71603	23.98123
139.57000	495.75254	495.66935	16.66210	15.05416
938.27000	82664.77838	77064.75183	21.32655	19.66325
493.70000	69927.87152	72389.25996	22.01369	20.08618
105.66000	846.20377	846.02347	17.50985	16.03923
139.57000	1012.65942	1012.56483	17.33582	15.88294
139.57000	35388.93717	35250.53923	22.67633	20.80936
938.27000	23282.62371	22905.27101	19.71573	17.95781
139.57000	233.08011	233.06531	18.87114	17.23902
139.57000	881.92867	881.79968	16.92652	15.60275
139.57000	4080.48164	4077.40544	19.91774	18.17834
938.27000	30953.52880	30841.76286	20.50013	18.82461
938.27000	80071.64186	83303.92056	21.79035	20.03602
493.70000	36263.33889	36263.54474	21.47777	19.75917
139.57000	1355.35282	1354.29338	17.49127	16.04381
139.57000	21772.95768	21432.23484	22.39005	20.64797
105.66000	354.07187	354.00574	16.50697	14.94574
105.66000	407.05374	406.99897	16.42481	14.92867
139.57000	514.48819	514.51622	16.12280	14.69459
938.27000	14532.28798	14400.75437	18.76438	17.21861
493.70000	1796.76967	1797.26477	15.99386	14.63141
139.57000	84549.20971	85235.73632	22.31244	20.80936
938.27000	1191.52296	1191.25029	21.84431	20.11627
139.57000	5241.24336	5250.65063	20.08132	18.64702
139.57000	481.62748	481.69825	16.29408	14.68069
493.70000	13897.52674	13937.98680	19.96062	18.43512
938.27000	19226.98914	19220.38876	19.27126	17.62904
139.57000	9520.58593	9504.10191	21.37143	19.81707
139.57000	995.58700	995.57568	17.30150	15.77400
139.57000	615.72772	615.76831	16.51595	14.86021
139.57000	12818.54910	12864.55685	21.48527	20.00082
105.66000	192.10040	192.09699	18.22846	16.75538
938.27000	27245.52200	26894.88340	20.13222	18.43195
938.27000	1209.31479	1209.44378	21.71801	20.13458
105.66000	147.18622	147.18804	20.78409	18.88128
105.66000	963.24569	963.48722	17.43815	16.00931
493.70000	3650.90909	3644.91295	17.63024	15.99136
139.57000	703.11761	703.24705	16.53770	15.11858
938.27000	2319.63193	2320.25646	17.10762	15.53728
105.66000	8186.45531	8203.65949	21.48348	19.94379
938.27000	10904.89032	10917.13755	18.03944	16.56864
105.66000	6920.12784	6910.12395	21.87610	20.00592
139.57000	12598.55331	12636.58571	22.36249	20.47214
493.70000	22707.85381	22575.18022	21.09434	19.43955
493.70000	21963.15290	22063.61295	20.54997	19.02683
139.57000	878.42381	878.32991	16.82092	15.23773
493.70000	8833.87112	8832.37902	18.59384	16.98488
493.70000	2778.46661	2776.70373	16.98428	15.42728
938.27000	4238.59392	4234.38997	16.77002	15.18405
139.57000	87556.10877	86369.16267	22.52670	20.74934
105.66000	327.91442	327.88147	16.50169	14.98341
938.27000	5329.99709	5331.47746	16.95207	15.57547
139.57000	533.68245	533.60699	16.20812	14.69952
938.27000	1815.22425	1815.91600	18.16954	16.76453
139.57000	28215.84548	28781.57101	22.34844	20.57827
105.66000	154.78604	154.78832	20.33212	18.41998
938.27000	958.01743	958.00169	25.53968	23.68010
493.70000	54638.33961	56696.31392	21.95361	20.24898
493.70000	1841.92001	1841.81117	16.36716	14.75285
938.27000	84261.26131	83575.49554	21.76363	19.95611
105.66000	264.71175	264.70420	17.31629	15.65819
493.70000	1261.51518	1261.47661	16.63707	15.22734
938.27000	1034.74387	1034.21691	23.45144	21.64677
493.70000	846.64144	846.32580	18.69648	16.96728
938.27000	1693.40740	1693.47896	18.45603	16.83493
139.57000	1641.00828	1639.95996	18.13838	16.31098
493.70000	881.20738	881.07479	18.13691	16.38349
139.57000	13294.47529	13422.26947	21.82615	20.02862
139.57000	24660.21889	24698.32178	21.90925	20.31814
105.66000	68.85734	68.85957	32.72280	30.75899
105.66000	175.18670	175.17626	19.04633	17.36962
105.66000	520.60814	520.57682	16.57952	14.95384
493.70000	690.25376	690.13294	20.70372	19.14387
139.57000	12644.54883	12648.68851	21.90767	20.21184
105.66000	1365.76267	1365.02311	18.30756	16.58026
938.27000	3069.15036	3071.72286	16.61310	15.22664
139.57000	163.84683	163.85163	22.73948	20.93942
493.70000	869.85020	869.50516	18.60186	16.89952
493.70000	1927.78220	1927.89272	16.42312	14.92163
493.70000	3744.14525	3741.11827	17.20372	15.59712
105.66000	7320.71983	7330.88180	21.45507	19.75090
