px,1,3,4,5,6,7,8,9,10,13,16,19
727,7.1308,6.9620,6.8312,6.9705,6.4346,6.4262,6.1435,6.2532,6.7975,6.3249,6.6203,6.5865
728,6.8903,7.0253,7.2616,6.7722,6.7426,6.4768,6.3122,6.9367,6.3418,6.2447,6.1561,6.1519
729,6.7511,6.8903,7.1435,6.2996,6.3882,6.2658,6.4895,6.1435,6.4219,6.4135,6.4852,6.5570
730,6.6709,7.0591,6.7595,6.7300,6.5316,6.4051,6.7553,6.1097,6.2996,6.1730,6.4262,6.6287
731,7.5359,7.2954,6.7046,6.7595,6.0295,6.3586,6.5232,6.5781,6.5148,5.8270,6.2658,5.9916
732,7.4726,7.1899,6.5612,6.5696,6.7975,6.3376,6.1857,5.7595,6.3165,5.9873,6.4852,7.0422
733,7.1772,6.7890,6.9241,6.7722,6.6667,6.7004,6.4937,6.9831,6.9114,6.5105,6.6118,6.6962
734,6.9494,7.0970,6.5527,6.4684,6.5232,6.8312,6.6456,6.6667,6.6034,6.7595,6.6540,6.1519
735,7.1814,6.8819,6.8101,6.6920,6.8734,7.1181,6.4219,6.7806,6.2068,5.9156,6.5274,6.6920
736,6.9156,7.3755,6.8270,6.8650,6.3924,6.8945,6.1477,6.2236,6.8017,6.4346,5.5063,6.7342
737,6.9578,7.2025,6.6751,6.4726,6.0549,6.6160,6.1983,6.3966,6.2363,6.4051,6.5274,6.2068
738,7.0759,7.1519,6.8565,6.1266,6.7553,6.5781,6.4304,6.2363,6.2743,6.2194,6.4557,6.3291
739,6.9578,7.2743,7.3333,6.5527,6.2363,6.8565,6.4051,6.3713,6.3333,6.0253,6.5781,6.5105
740,7.1983,7.9241,6.7890,6.8397,6.8270,7.0759,6.5443,6.5359,6.6329,6.6962,6.7173,6.6456
741,7.5021,7.0759,6.2996,6.5190,6.6582,6.8608,6.3671,6.5274,6.3460,6.3122,6.6667,6.4177
742,7.5527,7.4388,6.9283,7.1519,6.0970,6.9916,6.8481,6.3376,6.4557,6.2489,6.2110,6.4895
743,6.8101,7.5274,7.0464,6.4641,6.7131,6.6287,6.4937,6.3080,6.4979,6.2658,6.3122,5.8945
744,7.0211,8.0295,6.8312,6.8397,6.5021,6.1603,6.4937,6.4304,6.6709,6.3080,6.2827,7.0928
745,7.2321,7.9156,6.9873,6.4937,6.6624,6.5865,6.6793,6.2574,6.1519,6.3122,6.4219,6.5232
746,7.3291,7.1561,6.6414,6.8101,6.7300,6.8903,6.2827,6.3797,6.0084,6.5316,6.6920,6.7848
747,6.8650,7.0886,6.8312,6.9283,6.8059,6.8481,6.8819,5.7806,6.5781,5.8819,6.2194,6.8397
748,7.7257,7.4177,6.4262,6.7300,6.5907,7.0169,6.4008,6.4346,6.3165,6.2321,6.6878,6.3924
749,7.1772,7.0549,6.8354,6.2068,6.6034,6.8270,6.4219,6.6371,6.3376,6.4895,6.6414,7.1857
750,7.4810,7.3291,7.5570,6.8861,6.7932,6.4684,6.6878,6.7089,6.5190,5.9831,6.2489,6.7468
751,7.4473,7.9578,7.5781,6.5232,6.8565,6.3755,6.2025,6.6751,6.6456,6.2700,6.4937,6.7932
752,7.2869,7.2996,6.9705,6.8186,7.0380,6.6667,6.0970,6.6371,6.2321,6.9241,6.6920,6.8101
753,7.9198,7.4979,6.7511,6.6962,6.5232,6.6118,6.6751,6.7342,6.7046,6.4051,6.7426,7.2911
754,7.1224,7.4093,6.8523,5.9958,6.8523,6.6920,6.4557,6.5232,7.2532,6.2700,6.9325,6.4473
755,7.5527,7.8650,7.1477,7.0675,6.3122,6.4430,6.8819,6.7089,6.3966,6.3207,6.8354,6.8059
756,7.2405,7.4177,7.1688,6.5949,6.8565,6.6709,6.2616,6.1308,6.7215,6.3249,6.7384,6.5105
757,7.4979,7.6329,7.0295,6.5907,6.4473,7.1814,6.6793,6.7637,6.5907,6.1772,6.1772,6.7637
758,7.1266,7.5359,7.0717,6.4557,6.9367,6.9494,7.1139,6.3333,6.4641,6.4937,6.3924,6.4768
759,7.0675,7.5148,7.1097,6.4852,6.5148,6.3882,6.5738,6.6414,6.1519,6.4177,6.4979,6.2996
760,7.5190,7.6624,6.7722,6.8734,6.8608,6.2700,6.9198,6.5823,6.6920,6.5527,6.4937,6.5021
761,7.5865,7.6667,7.1350,6.7722,6.7637,6.5570,6.5907,6.6414,7.1224,6.3502,6.9451,6.1646
762,7.4895,7.9873,7.1941,6.5148,6.2743,6.1181,6.7131,6.8776,6.8312,6.0127,6.9662,6.6962
763,7.0549,7.1983,8.1941,7.1561,6.4726,6.6920,6.7046,6.0928,6.5190,6.3249,6.9072,5.8650
764,7.1055,7.0717,6.8565,6.3797,6.1308,6.4557,6.5738,6.8143,6.4937,6.1055,6.6709,6.6287
765,7.1983,7.4008,7.2405,6.8608,7.0633,6.4473,6.1688,6.5570,6.5274,6.4304,6.0000,6.5696
766,7.8439,7.7173,6.9705,7.2025,6.1688,6.4304,6.4684,6.6498,6.4219,6.1097,6.0549,6.4726
767,7.5485,7.9114,7.1646,6.5949,7.2278,6.5401,7.3080,6.6793,6.1055,6.8945,6.8987,7.0000
768,7.2152,7.7173,7.2785,6.9283,7.1435,6.1013,6.1646,6.6118,6.3122,6.2278,6.7806,6.8439
769,7.2700,7.7300,6.8987,6.5738,6.7511,6.9831,6.6414,6.9831,7.2363,6.9831,6.7890,6.5823
770,7.2236,7.3882,6.9620,6.4852,6.8523,6.9198,6.9114,6.9409,6.4473,6.5865,6.6920,6.5949
771,7.6456,8.0000,7.0464,6.4219,7.0549,6.8397,6.8481,6.9114,6.5190,7.2658,6.6118,6.8861
772,7.1181,7.5865,7.0549,6.8101,6.6203,6.8186,7.0506,6.4473,6.5527,6.5443,6.3376,6.2194
773,7.5232,7.7975,7.4768,6.5401,7.1055,6.7426,7.0633,6.9578,6.4852,6.3924,6.4473,7.1097
774,7.5738,7.1899,6.8903,6.9662,6.3122,6.8565,6.7300,6.7426,6.6203,6.3797,7.0380,6.2068
775,7.3502,7.8397,6.8101,6.6793,7.4895,6.5612,6.6920,6.7722,7.0253,6.6118,6.6203,6.9578
776,7.1857,7.8101,7.9198,6.9114,6.5232,6.8270,6.3586,7.0506,6.3165,7.0970,6.8143,6.8481
777,7.8186,7.3840,6.8017,6.7975,6.7511,6.1941,6.3249,6.4726,6.9705,6.8017,6.8481,6.3713
778,7.7679,7.9873,6.9873,6.4388,6.4473,6.3797,6.8101,6.6287,6.8565,6.6034,6.6498,6.8186
779,7.5696,7.4388,7.2321,6.2025,6.1224,6.5063,6.4135,6.6751,6.1941,6.6245,6.6751,6.7722
780,7.7764,7.7384,7.2785,6.4810,6.6624,6.4768,6.7848,6.8776,6.8228,6.2025,6.6371,6.9451
781,7.3924,7.6076,6.6582,6.7890,6.8650,6.5190,7.3249,5.9747,6.4895,6.4852,6.9789,6.5443
782,7.7342,7.9831,6.5907,7.5696,6.4852,6.4979,6.3376,6.5021,6.2785,6.7764,6.7511,6.7089
783,7.3755,7.6329,7.2954,6.7595,6.6751,6.8565,6.9620,6.7004,6.8270,7.1308,6.2954,6.2363
784,7.1013,7.4768,7.6878,6.8861,6.9114,6.8397,6.9662,6.6414,6.5696,6.5570,6.8143,7.5105
785,6.7722,7.6793,6.8734,7.1224,6.6709,7.6582,7.0000,6.4262,6.5359,6.6920,6.6667,5.9958
786,7.3418,7.1899,6.8945,6.9241,6.9873,6.6498,6.9747,6.8101,6.5654,6.4262,6.6456,6.6540
787,7.5443,7.9072,6.9620,7.1730,6.9662,6.9283,6.5274,6.7004,6.1857,6.6456,6.4895,6.7722
788,8.2321,7.8861,7.1772,6.9662,6.7046,6.8903,6.7975,6.5907,6.3544,6.5527,6.8565,6.5781
789,7.5105,7.9747,7.4430,6.3207,6.6667,7.1266,6.8059,6.5570,6.7173,6.1814,6.7131,6.8819
790,7.8397,7.8481,6.7553,7.0886,6.4346,6.6667,6.7300,6.8650,6.9494,6.7257,6.8397,6.5949
791,7.1983,7.4937,7.6540,7.2996,6.2785,6.5316,7.5949,6.6287,6.4979,6.5781,6.9241,7.1688
792,7.3418,7.6414,6.9831,6.7131,7.2700,6.8608,6.5992,6.6456,6.3840,6.6624,7.0970,7.3924
793,7.7300,8.2405,7.5148,6.7890,6.7468,7.1308,6.9409,6.9030,6.9494,6.6160,6.6540,6.8987
794,7.1224,8.4177,7.7553,7.1814,7.0084,6.8312,6.9198,6.9409,6.4304,6.9367,6.3882,6.9156
795,7.4430,7.9578,7.3080,6.7975,6.3629,6.9241,7.0295,7.5190,7.1392,6.2236,6.6920,7.3165
796,7.4768,8.1646,7.6624,6.2827,6.8101,7.0970,6.7764,6.4641,7.0169,6.1688,6.9958,7.2574
797,7.3291,7.8354,7.4641,6.6076,6.4768,6.7173,6.6793,7.6371,7.0759,6.7679,6.7215,6.4008
798,7.2785,8.4895,7.2616,7.2025,6.9367,7.0127,6.3629,7.1561,6.9662,6.5612,6.7089,6.8734
799,7.0675,8.0464,7.5105,6.8650,6.1941,6.8228,6.6287,6.5654,6.8650,6.4515,7.1392,6.1941
800,8.0127,8.0042,7.0717,6.8312,6.8059,6.7848,6.4726,6.9873,6.6835,6.5021,6.2911,7.1392
801,7.6751,8.4430,7.4684,7.3840,6.8987,6.9283,6.6624,6.8312,6.8270,6.7004,6.8228,7.3629
802,7.2363,7.5148,6.8228,6.6498,6.5359,6.7004,6.4388,6.7089,7.3882,6.5148,6.6034,6.8692
803,8.5696,8.1392,7.3544,6.7468,7.0802,7.2911,7.0549,6.5190,6.4810,6.2194,6.3544,7.1646
804,7.5274,8.0211,7.2869,6.8734,6.9494,6.9916,6.7975,6.8186,6.9156,6.8481,6.5949,6.8228
805,7.9325,8.4768,6.9747,6.9198,7.1350,6.6034,6.9072,7.3840,6.3418,6.8397,7.0675,7.1139
806,7.3249,8.7595,7.3671,6.2996,6.6667,7.0295,7.4388,7.2278,6.4135,6.4473,6.5992,7.2700
807,7.9198,8.6118,7.3755,6.6962,6.5738,6.6878,6.8312,6.4852,7.2785,6.5021,6.5738,6.4599
808,7.3586,8.2743,7.9578,6.6624,6.6160,6.7848,7.4346,6.9409,6.7342,6.5738,6.4135,6.4810
809,7.7426,8.3629,6.6456,7.6287,6.5485,7.3418,7.2827,6.3586,6.9409,6.6751,6.6624,6.8397
810,8.2152,8.2025,7.3165,6.7890,7.1899,7.1097,7.0633,6.7764,6.1772,6.6076,6.6371,7.7637
811,7.4473,7.9198,7.2068,7.1055,6.9325,7.4641,6.6667,7.0506,6.3207,6.8397,6.7975,6.5823
812,7.5316,8.4810,7.2616,7.1646,6.6371,6.3291,7.4219,7.0295,6.2700,6.7046,7.5232,6.9620
813,7.7848,8.5443,7.6709,6.7004,6.9705,6.8017,6.9620,6.7089,7.4051,6.8228,6.7342,7.1181
814,7.3207,8.4768,7.6287,6.3333,7.4557,6.7595,6.8143,6.8397,6.4219,6.8819,6.9325,7.0464
815,7.5696,8.4810,7.0211,7.1814,6.9662,7.4473,6.9662,6.4979,6.8819,6.5612,7.4473,7.1181
816,7.9367,8.4430,7.3713,7.1266,7.2785,7.1603,6.8692,6.9409,6.8861,6.7468,7.2236,7.0127
817,7.8017,9.0127,7.6498,7.1814,6.8861,7.1350,6.8186,7.0464,6.2616,6.5696,6.6751,6.3797
818,7.6962,8.3671,7.1646,7.4895,7.3460,6.8523,6.9325,6.9409,7.0802,6.8481,7.0802,7.0633
819,8.2489,8.3418,7.0886,6.4726,6.7595,7.1772,6.5527,6.6414,6.4388,6.7890,7.5738,6.9156
820,7.3629,9.1181,7.3586,7.4304,7.0506,6.7511,6.7848,6.6751,6.8481,6.8565,6.8861,6.9831
821,8.1392,9.3038,7.3755,7.2025,7.1899,6.7173,7.0380,6.9494,7.0295,6.7806,7.5485,7.3333
822,8.2574,8.8734,7.4177,7.8228,6.9241,7.1392,6.4008,7.3755,6.4979,6.6245,6.2658,7.3165
823,7.8439,8.9241,7.1350,7.3586,6.8650,7.0042,7.1983,6.7384,7.2658,7.1435,6.8397,7.2405
824,8.1266,8.6329,7.5949,7.1603,7.0675,7.1097,6.6287,6.8523,7.2321,7.0675,6.8143,7.4473
825,7.3882,8.4768,6.8734,7.3165,6.8186,7.3755,7.1646,7.0295,7.2447,7.0084,6.9873,6.8819
826,7.9072,8.4473,7.7806,6.7848,7.3544,7.2869,6.9747,7.2658,6.8903,6.3502,6.8397,7.3249
827,8.2447,8.7004,7.6878,7.1055,7.4895,6.9283,7.2700,6.8270,6.9325,6.7046,7.1603,7.4304
828,7.9536,9.4093,7.7384,7.3291,7.2869,7.2574,6.8987,6.6878,7.0253,6.6498,7.3797,6.6920
829,8.1983,9.5274,7.5485,7.0169,7.3797,7.3629,6.9578,6.8903,6.6245,6.7975,7.4219,6.9409
830,7.7890,9.2278,7.0591,7.5527,7.0759,6.9030,7.4304,6.8608,6.9662,7.1266,7.1519,7.3333
831,7.9198,9.6793,7.8143,7.4473,7.1308,6.7131,6.9241,6.7890,6.9916,6.5148,7.1350,7.2025
832,8.0422,9.6245,8.1013,7.5274,7.1603,7.6540,7.2532,7.3840,7.1097,6.2827,7.3376,7.0506
833,8.4093,9.1772,7.8819,7.3797,7.1224,7.3249,7.0802,7.3249,7.4473,6.8819,7.2236,7.2700
834,7.9789,9.2743,8.1561,6.6624,6.3755,7.4641,6.8101,6.8523,6.9705,6.5274,6.9283,7.0380
835,7.8945,9.3165,7.4599,7.5612,6.7131,7.0253,7.2616,7.0506,7.5021,6.7932,6.8776,7.2194
836,8.0169,9.1139,7.8143,7.5063,7.1899,7.1814,7.2743,6.7511,7.6920,7.0000,6.8903,6.9325
837,7.9916,9.6709,7.8397,6.9283,7.3797,7.4810,7.1646,7.4177,6.7384,6.7848,6.9325,7.7004
838,8.6498,10.1097,7.2574,7.2911,6.6835,7.5949,7.0591,6.9494,7.5359,6.6793,7.7511,7.0169
839,8.2785,9.4979,7.1983,7.4810,7.0084,6.8059,7.4135,7.3080,6.6540,6.9283,7.2574,7.3249
840,8.2236,9.2278,7.5443,7.2447,7.5781,6.9958,6.8861,7.2278,7.1477,6.7848,7.3966,6.9325
841,8.0759,9.8143,8.0844,7.3122,7.0970,7.1139,6.6793,7.7257,6.8734,7.1603,7.4177,7.7764
842,8.1435,9.3587,8.1097,7.3840,7.1266,7.2194,6.4093,7.5485,7.0295,6.6751,6.8397,7.3207
843,7.9662,9.7131,8.4473,7.5949,7.7384,7.2869,6.5738,6.9705,7.3418,6.4557,7.2363,7.1814
844,8.6245,9.6413,8.0717,7.1055,7.0844,6.6414,6.9578,6.8523,7.6667,7.0464,7.1097,6.7511
845,8.6287,9.8734,8.0970,7.5105,7.3924,7.9114,7.3460,6.6582,8.3165,6.7300,7.0338,7.4810
846,7.8650,9.8734,7.9367,7.1730,7.0591,7.2954,6.9831,7.0506,7.3629,7.2236,7.6160,7.1561
847,8.2110,9.7173,7.6329,7.0633,7.3122,6.8228,7.2532,7.0084,7.4684,6.8734,6.6751,7.0844
848,7.5654,9.4810,8.0338,7.5443,7.2911,7.2489,6.6835,6.9241,7.6329,6.8734,7.8861,7.1055
849,8.4135,9.8354,8.4219,7.0464,7.6371,7.1899,7.5274,7.1646,7.5570,7.2700,7.1941,7.6160
850,8.5865,9.2447,7.3122,8.2194,7.5907,7.5485,7.0886,6.8819,6.6835,6.5654,7.3840,7.4515
851,8.1772,10.0380,7.5359,7.6118,7.3418,6.9747,6.9030,7.1603,7.4346,7.4557,6.9916,7.3797
852,7.6371,9.7764,8.1730,7.9662,7.4219,7.0675,7.9578,7.5781,7.4135,6.6329,7.1899,7.5992
853,8.6118,9.9409,8.0464,8.1224,7.2869,7.3713,7.1308,7.4346,7.1857,7.0042,7.3418,7.4557
854,8.1013,10.0169,8.0042,8.1561,7.6329,7.1435,7.0886,7.2489,7.4093,7.2110,7.7890,7.9789
855,8.5443,10.0169,8.2785,7.6118,6.9831,7.6245,7.2827,6.8987,7.0549,6.8228,7.4177,7.5781
856,8.4093,10.3924,8.0591,7.5190,7.4726,7.4852,7.9409,7.2574,7.0422,6.9451,7.2025,7.6203
857,8.4262,10.0717,7.4641,7.6498,7.6962,7.0253,7.0970,7.6287,7.8354,6.8608,7.5274,7.1224
858,8.1814,10.5654,8.6245,7.7426,7.3376,7.4810,7.5274,7.0253,7.4008,6.8565,7.2363,7.2447
859,8.1983,10.1097,8.2110,7.7595,7.2574,7.4810,6.7553,7.3291,7.6540,6.5527,7.0886,7.5654
860,8.8397,10.6498,7.7004,7.3080,7.4430,7.4684,7.8650,7.3207,7.3038,7.1266,7.1477,7.3755
861,8.7173,9.8186,8.0127,7.4262,7.7975,7.6414,7.9451,7.4895,7.6709,7.1477,7.5359,7.5232
862,8.8987,10.4388,8.0127,7.6709,7.4641,7.3797,7.1097,8.0422,7.4135,7.2447,7.5148,7.5401
863,8.7637,10.4473,8.1603,7.3207,7.5316,7.9789,7.9030,7.7300,7.6329,7.2616,7.4304,7.9662
864,9.0211,10.6118,7.9831,7.8608,8.0042,7.6034,7.0127,7.2489,7.2658,8.5570,7.4051,8.2405
865,8.8312,11.0549,8.2194,7.4008,7.6920,7.9831,7.4810,7.2827,7.3544,7.4852,7.6245,7.1857
866,7.9283,10.9283,8.0759,7.7848,7.6667,7.8059,7.7342,7.3713,7.1814,7.0042,7.1899,7.9451
867,8.7173,10.2616,8.3544,7.6582,7.3586,7.4473,7.2278,7.0675,7.2278,7.7046,7.8608,7.9620
868,8.6034,10.7553,7.4135,7.5232,7.4895,7.5021,7.3629,7.8481,7.6878,7.0464,7.2489,7.5570
869,8.8101,11.3502,8.1266,7.6034,7.7004,8.0211,7.6498,7.7553,7.4515,7.3291,7.2996,7.4388
870,8.6371,10.8397,8.4262,7.8228,8.0169,7.8565,7.7131,7.6203,7.0380,7.1561,7.5232,7.3291
871,8.9705,11.1857,7.9451,7.3544,7.1772,8.0127,7.1435,7.4515,7.7553,7.4684,7.8017,7.3376
872,8.6160,10.2110,8.5485,8.6118,7.9747,7.4895,7.7426,7.5823,7.5485,7.6835,7.6920,7.6287
873,9.0633,11.3038,8.6371,7.5021,7.7637,7.5190,7.5190,7.7426,8.0886,7.6160,7.6835,7.7215
874,8.9873,11.1814,7.8734,7.4852,7.6920,7.6076,7.8945,7.6751,7.9241,7.4895,7.6456,7.9662
875,8.5485,10.9916,8.0717,7.8650,8.1392,7.7046,7.8439,8.3460,7.4093,7.7468,8.0169,7.3376
876,9.2321,11.3122,8.2911,7.7764,8.0169,8.0380,7.9494,7.4008,7.9030,8.2321,7.2489,7.6835
877,8.8143,11.7131,8.8481,8.0042,7.7848,7.8523,7.7511,8.1181,7.6371,7.2236,7.2405,7.9831
878,9.0253,11.6329,8.7722,8.5865,8.2152,8.2152,7.9114,7.8650,7.8228,7.1308,8.0253,8.3122
879,9.0844,10.9325,8.7806,7.4895,8.2869,7.6118,8.1477,7.8439,8.0970,7.2869,6.8987,7.7300
880,9.2954,11.4473,8.9198,8.4473,8.0127,8.1392,7.8481,7.8523,7.8776,7.9367,7.6203,8.1519
881,8.7764,11.7468,8.6245,8.1013,8.2996,7.9705,7.8101,7.8481,7.8354,7.3797,8.1730,7.8650
882,8.5612,11.7848,8.5274,8.2278,8.0549,8.2616,7.4895,8.0338,7.8650,7.5570,7.2574,7.7089
883,8.9072,11.7089,8.0549,8.2658,7.9156,8.2068,7.8692,7.4599,7.8101,7.2278,7.8987,7.6118
884,9.2236,11.8354,9.0675,7.9705,7.6709,8.2785,7.9451,8.0422,7.7384,7.4937,8.0169,8.0422
885,9.1983,11.7257,8.2405,7.6160,8.6160,7.9030,8.2278,7.7806,7.9747,7.9831,8.2194,7.7342
886,9.2869,11.9789,8.8354,8.6667,7.9789,7.9283,8.0422,7.5781,8.2827,7.6456,7.5696,8.0591
887,9.8354,11.8861,8.5781,8.1730,8.7300,8.0717,7.8312,7.3544,7.9030,7.1097,7.9156,8.2616
888,9.3122,11.6751,8.8523,7.6835,8.6371,8.0675,7.8312,7.6371,8.1266,7.4262,7.2363,8.0591
889,9.4177,13.1013,8.7975,8.2025,8.0886,8.2194,7.8312,8.6076,7.9916,7.8819,7.9494,8.0000
890,9.7342,12.2911,8.8186,8.8143,8.5443,8.2278,8.0717,7.5316,8.0127,7.7257,7.8101,7.7890
891,9.0844,12.2954,8.6245,8.4895,8.4430,7.8819,8.1646,8.2574,8.0633,7.1181,7.7722,8.2363
892,9.3122,12.4304,9.1013,8.1646,8.4473,7.6920,8.5907,8.1013,7.9536,7.6920,8.5570,8.4810
893,9.6160,12.7975,9.6160,8.0380,8.1477,8.8143,7.8523,8.2658,8.4051,7.7679,8.0802,7.6203
894,9.5865,11.9831,9.1224,8.5823,8.4684,8.9494,8.2911,7.7848,8.6034,7.4937,8.3587,8.2278
895,9.3966,12.4515,8.8017,8.8186,8.4051,8.5105,7.9241,7.6329,7.9072,7.8270,8.0759,8.2152
896,9.9409,12.3882,8.9620,8.4599,8.3038,8.5316,8.5443,7.8861,8.2658,8.2574,8.1392,7.7975
897,9.2321,12.1983,9.2743,8.5105,8.8312,8.5612,8.4726,8.3207,7.9662,8.0422,8.0549,7.7637
898,9.5148,12.8059,9.0000,8.6793,7.9578,8.4895,8.5527,8.1224,7.8734,8.0380,8.0042,8.1646
899,9.6667,12.7004,9.3502,8.4219,8.3840,8.7722,7.4473,8.2405,8.5570,8.1097,8.3544,8.7722
900,9.7046,13.2700,8.8903,8.7806,8.3882,8.0464,7.8903,8.2363,8.0886,7.7975,8.2616,8.4895
901,10.1435,12.7257,9.4346,8.9114,8.5865,7.9156,8.7004,8.8312,8.4726,7.9072,8.3544,8.0211
902,9.4810,12.3629,8.8861,8.7890,8.5570,8.8228,8.2278,8.1477,8.7890,8.3502,8.5063,8.6582
903,9.6498,12.7722,9.6413,8.7173,8.8650,8.9916,8.3502,8.3671,8.1603,7.9156,8.5907,8.3080
904,10.0464,13.1730,9.1730,8.7257,8.0549,9.1097,8.1983,8.6920,8.3418,8.3333,8.1266,8.2447
905,9.5443,12.8059,9.4262,9.0338,8.5654,8.3966,8.2194,8.8945,8.7426,8.0338,9.0338,8.4262
906,9.5485,13.2785,9.5401,8.6835,8.9494,8.0886,8.7722,8.0928,9.1224,8.2996,8.9409,8.7595
907,10.1519,13.1983,9.2405,8.9198,8.1814,9.1350,8.2110,8.6287,8.4979,8.6920,8.4388,8.2363
908,10.6076,12.6709,9.4008,8.8565,8.9620,8.5696,8.6624,8.6582,8.9409,8.2827,8.5907,8.3291
909,9.9916,13.5485,9.3882,9.0970,8.8861,9.1983,8.4346,8.4557,8.8017,8.4937,9.3924,8.1013
910,10.1013,13.6751,10.0717,8.3629,8.6667,8.4051,8.2743,8.9409,8.8397,8.4641,8.5401,8.2321
911,10.0084,13.6920,9.0970,8.8734,8.6751,8.7426,8.4219,8.6413,8.4304,7.6118,8.6456,8.5190
912,9.2954,13.6329,9.3966,8.7004,9.0084,9.1308,9.0253,8.7848,8.6160,8.9873,8.4726,8.4430
913,9.8734,12.8523,9.2743,8.5570,9.1308,8.6076,8.7975,8.5485,9.1688,8.9789,8.6582,8.3587
914,10.1097,13.5063,10.3797,9.1561,9.0802,8.7384,8.4684,8.6456,8.5612,8.2110,9.0338,8.4346
915,9.8819,14.1646,9.7004,9.4684,9.3587,9.4768,8.4051,8.4599,8.8903,8.3713,8.4135,8.7046
916,10.3165,13.3418,9.4979,9.5949,8.4515,9.0928,9.2194,8.4979,9.3924,8.4304,8.6076,8.9705
917,10.2068,13.3080,10.2236,9.1477,8.5443,9.2616,8.7764,8.5527,8.2785,8.7722,9.0928,8.5148
918,10.2321,14.4726,9.9789,8.8059,8.7342,8.8270,9.0759,9.2489,8.7637,9.3333,9.4051,9.1688
919,10.5401,14.2405,9.3460,9.8143,9.6878,8.9705,9.1308,8.6667,8.5401,9.0253,9.6540,8.3713
920,10.5781,14.1603,10.5401,9.1435,8.9494,9.3122,9.2152,8.9789,8.8143,8.5063,8.9536,9.1055
921,9.7595,14.4304,10.2785,8.8861,9.1350,9.2658,9.4388,8.5823,8.5485,9.0084,9.4093,8.7004
922,10.2743,14.2658,10.1392,9.5443,9.1730,8.9958,8.8861,8.8819,9.3502,9.1224,9.2405,8.9831
923,10.1899,14.5527,9.9283,9.2616,8.8397,9.4557,9.1392,9.2278,9.2194,8.5865,8.9536,9.4895
924,10.6751,14.6160,9.8776,9.3165,9.0928,8.9072,8.8101,9.3333,9.1477,8.6245,8.8143,9.1055
925,10.5063,15.0886,9.7426,9.9367,9.7679,9.3755,8.7173,9.5781,9.2532,8.6540,8.6160,9.0211
926,10.6413,14.4895,10.2616,9.9409,8.6245,9.0000,9.5148,9.0295,9.2278,9.2743,9.3165,8.5738
927,10.4768,14.4051,10.2068,9.4852,9.0886,8.8819,8.6203,9.4177,9.3207,9.6667,9.0253,9.7553
928,10.7890,15.0042,10.1561,9.4684,9.1477,9.4051,9.3629,9.7426,9.2574,8.9873,9.1055,9.5654
929,10.8987,14.9072,10.1350,9.9620,9.7215,9.5570,9.4515,9.3291,9.7342,9.2363,9.0295,9.0802
930,10.8987,15.0506,10.0127,9.8186,10.1224,9.1941,9.2869,9.8565,9.4768,8.6160,9.4852,9.2574
931,10.8143,15.1857,9.4262,10.4641,9.6160,9.8439,9.2194,9.4262,9.4641,9.0675,9.2700,9.2194
932,10.7342,15.4895,9.6751,9.6371,8.9662,9.6878,9.2700,9.6835,9.5654,8.8819,9.2827,9.5992
933,10.8692,14.6793,10.1646,10.1603,9.4810,9.7384,9.3966,9.0928,9.5823,9.4726,9.3629,9.3460
934,11.0844,15.5316,10.8776,10.3502,10.4219,9.1899,9.7089,9.2236,9.2996,8.8312,9.3460,9.4093
935,10.6878,15.3797,9.7848,9.9241,9.3165,9.0380,9.1097,8.3207,9.6835,9.0211,9.6540,9.3797
936,11.1055,15.0253,10.5274,9.8987,9.4304,10.0211,8.7679,10.3460,9.2532,9.1266,9.4430,9.7046
937,11.3587,15.5232,10.7089,10.2321,9.7679,9.7806,9.6076,9.2827,9.7004,9.4895,9.0675,10.1730
938,11.8439,15.1899,10.2489,10.1013,9.6835,9.5232,8.9916,9.3291,9.6456,9.0506,9.7257,9.3755
939,11.3249,15.5359,10.3207,10.0506,9.4262,9.0591,9.7131,9.1392,10.3333,9.5232,9.8312,9.7637
940,11.1814,14.8397,10.6709,9.8987,10.0506,9.5485,9.8312,9.4937,9.1857,9.3713,9.5992,9.6371
941,11.6076,15.1814,10.5105,9.7679,9.5823,9.8186,9.7764,9.7932,9.8017,9.4515,9.7004,9.9283
942,11.6076,16.0295,10.8987,10.2405,10.1013,10.4262,9.7342,10.0886,9.6456,9.5527,9.5359,9.5949
943,11.6835,15.2869,10.4810,10.5232,9.8819,9.9241,9.7553,10.3207,9.6498,9.5570,9.6793,9.5738
944,11.2236,16.0549,10.9494,10.5401,9.6878,10.3418,10.3671,10.1055,9.8481,9.2068,9.6203,9.7722
945,11.2869,15.9283,10.5148,9.7384,9.9072,9.8945,9.7131,10.0802,9.9114,9.2025,9.2110,9.6245
946,11.3544,15.7637,10.9072,10.5612,10.0169,10.1477,9.8987,9.7975,9.7046,9.2827,10.4388,9.3122
947,14.7426,18.9494,13.1814,13.4304,13.4852,12.6624,13.5401,13.3882,12.5612,13.1097,13.3502,12.7215
948,11.4262,15.7215,11.2743,10.5527,9.7848,9.9831,9.6878,9.9030,10.1646,9.6245,9.3418,9.9831
949,11.9114,16.6498,10.7848,10.5654,10.6371,9.8397,10.2574,9.9367,10.4388,9.6329,9.8481,9.5443
950,12.0295,16.4726,11.6245,10.1730,10.3376,10.0084,9.4641,9.7468,9.8565,9.7089,9.7004,10.4346
951,11.1899,16.3038,11.2236,10.6371,10.0211,9.6835,10.4768,10.0253,10.2743,9.1266,9.9283,9.8186
